Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.44     0.00       66     0.00     0.00  std::deque<bool, std::allocator<bool> >::deque(std::deque<bool, std::allocator<bool> > const&)
  0.00      0.44     0.00       62     0.00     0.00  void std::__introsort_loop<std::_Deque_iterator<int, int&, int*>, long, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, long, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      0.44     0.00       58     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.44     0.00       58     0.00     0.00  void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*)
  0.00      0.44     0.00       36     0.00     0.00  void std::sort<std::_Deque_iterator<int, int&, int*> >(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>)
  0.00      0.44     0.00       33     0.00     0.00  std::_Deque_iterator<int, int&, int*>::operator++()
  0.00      0.44     0.00       29     0.00     0.00  void std::__uninitialized_fill_a<std::_Deque_iterator<std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> >&, std::deque<bool, std::allocator<bool> >*>, std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> > >(std::_Deque_iterator<std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> >&, std::deque<bool, std::allocator<bool> >*>, std::_Deque_iterator<std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> >&, std::deque<bool, std::allocator<bool> >*>, std::deque<bool, std::allocator<bool> > const&, std::allocator<std::deque<bool, std::allocator<bool> > >&)
  0.00      0.44     0.00       19     0.00     1.66  Graph::printSCCs()
  0.00      0.44     0.00       19     0.00     0.00  std::allocator_traits<std::allocator<std::deque<bool, std::allocator<bool> >*> >::deallocate(std::allocator<std::deque<bool, std::allocator<bool> >*>&, std::deque<bool, std::allocator<bool> >**, unsigned long)
  0.00      0.44     0.00       18     0.00     0.00  std::_Deque_iterator<std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> >&, std::deque<bool, std::allocator<bool> >*>::_Deque_iterator()
  0.00      0.44     0.00       16     0.00     0.00  std::deque<std::deque<bool, std::allocator<bool> >, std::allocator<std::deque<bool, std::allocator<bool> > > >::_M_new_elements_at_front(unsigned long)
  0.00      0.44     0.00       12     0.00     0.00  std::_Deque_iterator<int, int&, int*>::operator--()
  0.00      0.44     0.00       11     0.00     0.00  void std::uninitialized_fill<bool*, bool>(bool*, bool*, bool const&)
  0.00      0.44     0.00       11     0.00     0.00  void std::_Destroy<std::_Deque_iterator<bool, bool&, bool*> >(std::_Deque_iterator<bool, bool&, bool*>, std::_Deque_iterator<bool, bool&, bool*>)
