Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                                6000             std::deque<bool, std::allocator<bool> >::_S_max_size(std::allocator<bool> const&) <cycle 1> [137]
                             4500000             std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() <cycle 1> [96]
                0.00    0.00    3000/20421625     std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [32]
[15]     2.3    0.01    0.00 4515000         std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_new_elements_at_back(unsigned long) <cycle 1> [15]
                0.00    0.00    3000/12000       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [118]
                             4503000             std::_Deque_iterator<int, int&, int*> std::__unguarded_partition_pivot<std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [8]
                                3000             std::operator+(std::_Deque_iterator<int, int&, int*> const&, long) <cycle 1> [141]
                                3000             void std::__insertion_sort<std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [127]
-----------------------------------------------
                                6000             std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_destroy_nodes(std::deque<int, std::allocator<int> >**, std::deque<int, std::allocator<int> >**) <cycle 1> [121]
[16]     2.3    0.01    0.00    6000         std::deque<int, std::allocator<int> >::pop_back() <cycle 1> [16]
                             9000000             std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) <cycle 1> [13]
                             4500000             std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [7]
                             4500000             std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() <cycle 1> [96]
-----------------------------------------------
                                3000             std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_initialize_map(unsigned long) <cycle 1> [113]
[17]     2.3    0.01    0.00    3000         std::deque<int, std::allocator<int> >::back() <cycle 1> [17]
                0.00    0.00    3000/18000       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [112]
                0.00    0.00    3000/3000        std::deque<int, std::allocator<int> >::size() const [132]
                             4500000             std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) <cycle 1> [13]
-----------------------------------------------
                0.00    0.00      11/1500        main [33]
                0.00    0.00    1489/1500        Graph::printSCCs() [1]
[18]     0.3    0.00    0.00    1500         Graph::DFS(int, std::deque<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [18]
                0.00    0.00   32000/4532000     std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_destroy_data(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::allocator<std::deque<int, std::allocator<int> > > const&) [5]
                0.00    0.00   16000/16000       std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::end() [21]
                0.00    0.00    1500/19000       std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_deallocate_map(std::deque<int, std::allocator<int> >**, unsigned long) [20]
                0.00    0.00    1500/20421625     std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) <cycle 1> [4]
                0.00    0.00   16000/19000       std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() [110]
                0.00    0.00    1500/22000       std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::size() const [106]
                0.00    0.00    1500/3000        std::deque<int, std::allocator<int> >::end() [138]
-----------------------------------------------
                0.00    0.00    8000/8000        std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_Deque_base() [10]
[19]     0.2    0.00    0.00    8000         Graph::fillOrder(int, std::deque<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [19]
                0.00    0.00   16000/19000       std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_deallocate_map(std::deque<int, std::allocator<int> >**, unsigned long) [20]
                0.00    0.00   16000/16000       std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::begin() [22]
-----------------------------------------------
                0.00    0.00    1500/19000       Graph::DFS(int, std::deque<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [18]
                0.00    0.00    1500/19000       Graph::printSCCs() [1]
                0.00    0.00   16000/19000       Graph::fillOrder(int, std::deque<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [19]
[20]     0.1    0.00    0.00   19000         std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_deallocate_map(std::deque<int, std::allocator<int> >**, unsigned long) [20]
                0.00    0.00   19000/20421625     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [7]
                0.00    0.00    3000/20421625     std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) <cycle 1> [4]
                0.00    0.00    3000/3000        std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [134]
                0.00    0.00    3000/3000        std::allocator<int>::~allocator() [133]
-----------------------------------------------
                0.00    0.00   16000/16000       Graph::DFS(int, std::deque<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [18]
[21]     0.1    0.00    0.00   16000         std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::end() [21]
                0.00    0.00   16000/20421625     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [7]
-----------------------------------------------
                0.00    0.00   16000/16000       Graph::fillOrder(int, std::deque<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [19]
[22]     0.1    0.00    0.00   16000         std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::begin() [22]
                0.00    0.00   16000/20421625     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [7]
-----------------------------------------------
                                                 <spontaneous>
[23]     0.0    0.00    0.00                 std::deque<bool, std::allocator<bool> >::_M_destroy_data(std::_Deque_iterator<bool, bool&, bool*>, std::_Deque_iterator<bool, bool&, bool*>, std::allocator<bool> const&) [23]
                0.00    0.00    6000/20421625     std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator+=(long) <cycle 1> [109]
                0.00    0.00    3000/20421625     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [7]
-----------------------------------------------
                                                 <spontaneous>
[24]     0.0    0.00    0.00                 Graph::addEdgeReverse(int, int) [24]
                0.00    0.00    4500/20421625     std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_initialize_map(unsigned long) <cycle 1> [113]
                0.00    0.00    1500/20421625     std::_Deque_base<int, std::allocator<int> >::~_Deque_base() <cycle 1> [123]
                0.00    0.00    1500/20421625     std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_destroy_nodes(std::deque<int, std::allocator<int> >**, std::deque<int, std::allocator<int> >**) <cycle 1> [121]
-----------------------------------------------
                0.00    0.00    1500/4501        __gnu_cxx::new_allocator<bool>::~new_allocator() [35]
                0.00    0.00    3001/4501        std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [28]
[25]     0.0    0.00    0.00    4501         std::operator-(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&) [25]
                0.00    0.00    4501/20421625     void std::__introsort_loop<std::_Deque_iterator<int, int&, int*>, long, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, long, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [126]
                0.00    0.00    1500/20421625     std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_create_nodes(std::deque<int, std::allocator<int> >**, std::deque<int, std::allocator<int> >**) <cycle 1> [128]
-----------------------------------------------
                                                 <spontaneous>
[26]     0.0    0.00    0.00                 Graph::addEdge(int, int) [26]
                0.00    0.00    3000/20421625     std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_initialize_map(unsigned long) <cycle 1> [113]
                0.00    0.00    1500/20421625     std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_destroy_nodes(std::deque<int, std::allocator<int> >**, std::deque<int, std::allocator<int> >**) <cycle 1> [121]
                0.00    0.00    1500/20421625     std::_Deque_base<int, std::allocator<int> >::~_Deque_base() <cycle 1> [123]
-----------------------------------------------
                                                 <spontaneous>
[27]     0.0    0.00    0.00                 __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> >*>::~new_allocator() [27]
                0.00    0.00    6000/20421625     void std::__partial_sort<std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [120]
-----------------------------------------------
                0.00    0.00    1500/3001        main [33]
                0.00    0.00    1501/3001        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [34]
[28]     0.0    0.00    0.00    3001         std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [28]
                0.00    0.00    3001/4501        std::operator-(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&) [25]
-----------------------------------------------
                                                 <spontaneous>
[29]     0.0    0.00    0.00                 std::__deque_buf_size(unsigned long) [29]
                0.00    0.00    3018/20421625     std::deque<bool, std::allocator<bool> >::_M_fill_initialize(bool const&) <cycle 1> [99]
-----------------------------------------------
                                                 <spontaneous>
[30]     0.0    0.00    0.00                 std::_Deque_iterator<bool, bool&, bool*>::operator*() const [30]
                0.00    0.00    3000/20421625     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 1> [7]
                0.00    0.00    3000/12000       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [118]
-----------------------------------------------
                                                 <spontaneous>
[31]     0.0    0.00    0.00                 std::deque<int, std::allocator<int> >::max_size() const [31]
                0.00    0.00    3000/20421625     std::allocator<std::deque<int, std::allocator<int> >*>::allocator<std::deque<int, std::allocator<int> > >(std::allocator<std::deque<int, std::allocator<int> > > const&) <cycle 1> [125]
                0.00    0.00    3000/6020        std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::resize(unsigned long) [122]
-----------------------------------------------
                                                 <spontaneous>
[32]     0.0    0.00    0.00                 std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [32]
                0.00    0.00    3000/20421625     std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_new_elements_at_back(unsigned long) <cycle 1> [15]
-----------------------------------------------
                                                 <spontaneous>
[33]     0.0    0.00    0.00                 main [33]
                0.00    0.00    1500/3001        std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [28]
                0.00    0.00      11/1500        Graph::DFS(int, std::deque<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [18]
                0.00    0.00       1/2           void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [63]
                0.00    0.00       2/20421625     std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_initialize_map(unsigned long) <cycle 1> [113]
                0.00    0.00       1/20421625     std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) <cycle 1> [105]
                0.00    0.00       1/2           std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator[](long) const [71]
                0.00    0.00    1500/22000       std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::size() const [106]
                0.00    0.00    1500/19000       std::deque<int, std::allocator<int> >::begin() [111]
                0.00    0.00    1500/1500        __gnu_cxx::new_allocator<bool>::new_allocator() [147]
                0.00    0.00       1/1           std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [210]
                0.00    0.00       1/1           std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [202]
-----------------------------------------------
                                                 <spontaneous>
[34]     0.0    0.00    0.00                 unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [34]
                0.00    0.00    1501/3001        std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [28]
                0.00    0.00      18/18          std::_Deque_base<bool, std::allocator<bool> >::_Deque_base(std::allocator<bool> const&, unsigned long) [51]
-----------------------------------------------
                                                 <spontaneous>
[35]     0.0    0.00    0.00                 __gnu_cxx::new_allocator<bool>::~new_allocator() [35]
                0.00    0.00    1500/4501        std::operator-(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&) [25]
-----------------------------------------------
                0.00    0.00       1/1           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [37]
[36]     0.0    0.00    0.00       1         Graph::Graph(int) [36]
                0.00    0.00    1500/20421625     std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_initialize_map(unsigned long) <cycle 1> [113]
                0.00    0.00       2/20421625     std::_Deque_base<int, std::allocator<int> >::~_Deque_base() <cycle 1> [123]
-----------------------------------------------
                                                 <spontaneous>
[37]     0.0    0.00    0.00                 unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [37]
                0.00    0.00       1/1           Graph::Graph(int) [36]
-----------------------------------------------
                                                 <spontaneous>
[38]     0.0    0.00    0.00                 __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [38]
                0.00    0.00    1500/20421625     std::deque<bool, std::allocator<bool> >::_M_fill_initialize(bool const&) <cycle 1> [99]
-----------------------------------------------
                                                 <spontaneous>
[39]     0.0    0.00    0.00                 void std::__sort<std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter) [39]
                0.00    0.00      29/29          void std::_Destroy<std::_Deque_iterator<bool, bool&, bool*>, bool>(std::_Deque_iterator<bool, bool&, bool*>, std::_Deque_iterator<bool, bool&, bool*>, std::allocator<bool>&) [40]
                0.00    0.00      87/20421625     void std::__uninitialized_default_a<std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::deque<int, std::allocator<int> > >(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::allocator<std::deque<int, std::allocator<int> > >&) <cycle 1> [154]
                0.00    0.00      58/20421625     std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator+=(long) <cycle 1> [109]
                0.00    0.00      58/20421625     void std::__fill_a1<bool, bool>(std::_Deque_iterator<bool, bool&, bool*> const&, std::_Deque_iterator<bool, bool&, bool*> const&, bool const&) <cycle 1> [145]
                0.00    0.00      29/9040        std::_Deque_base<bool, std::allocator<bool> >::_M_destroy_nodes(bool**, bool**) [119]
                0.00    0.00      29/3000        std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [135]
-----------------------------------------------
                0.00    0.00      29/29          void std::__sort<std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter) [39]
[40]     0.0    0.00    0.00      29         void std::_Destroy<std::_Deque_iterator<bool, bool&, bool*>, bool>(std::_Deque_iterator<bool, bool&, bool*>, std::_Deque_iterator<bool, bool&, bool*>, std::allocator<bool>&) [40]
                0.00    0.00    1078/20421625     std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator+=(long) <cycle 1> [109]
                0.00    0.00      29/20421625     std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) <cycle 1> [144]
-----------------------------------------------
                                                 <spontaneous>
[41]     0.0    0.00    0.00                 __gnu_cxx::__enable_if<std::__is_scalar<bool>::__value, void>::__type std::__fill_a1<bool*, bool>(bool*, bool*, bool const&) [41]
                0.00    0.00     478/20421625     std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator+=(long) <cycle 1> [109]
-----------------------------------------------
                                                 <spontaneous>
[42]     0.0    0.00    0.00                 std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_Deque_iterator() [42]
                0.00    0.00     322/20421625     std::_Deque_iterator<bool, bool&, bool*>::_Deque_iterator(bool*, bool**) <cycle 1> [149]
-----------------------------------------------
                                                 <spontaneous>
[43]     0.0    0.00    0.00                 void std::uninitialized_fill<bool*, bool>(bool*, bool*, bool const&) [43]
                0.00    0.00     152/20421625     std::_Deque_iterator<bool, bool&, bool*>::_Deque_iterator(bool*, bool**) <cycle 1> [149]
                0.00    0.00     152/20421625     void std::_Destroy<std::_Deque_iterator<bool, bool&, bool*> >(std::_Deque_iterator<bool, bool&, bool*>, std::_Deque_iterator<bool, bool&, bool*>) <cycle 1> [150]
-----------------------------------------------
                                                 <spontaneous>
[44]     0.0    0.00    0.00                 __gnu_cxx::new_allocator<int*>::new_allocator() [44]
                0.00    0.00     152/20421625     __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) <cycle 1> [116]
-----------------------------------------------
                                                 <spontaneous>
[45]     0.0    0.00    0.00                 __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::new_allocator() [45]
                0.00    0.00     152/20421625     void std::__final_insertion_sort<std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter) <cycle 1> [151]
-----------------------------------------------
                                                 <spontaneous>
[46]     0.0    0.00    0.00                 __gnu_cxx::new_allocator<int*>::_M_max_size() const [46]
                0.00    0.00     152/20421625     std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator+=(long) <cycle 1> [109]
-----------------------------------------------
                                                 <spontaneous>
[47]     0.0    0.00    0.00                 std::_Deque_iterator<bool, bool&, bool*>::_S_buffer_size() [47]
                0.00    0.00     152/20421625     void std::_Destroy<std::_Deque_iterator<bool, bool&, bool*> >(std::_Deque_iterator<bool, bool&, bool*>, std::_Deque_iterator<bool, bool&, bool*>) <cycle 1> [150]
                0.00    0.00     152/152         void std::__uninitialized_fill<true>::__uninit_fill<bool*, bool>(bool*, bool*, bool const&) [156]
-----------------------------------------------
                                                 <spontaneous>
[48]     0.0    0.00    0.00                 std::operator+(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&, long) [48]
                0.00    0.00      29/29          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [49]
                0.00    0.00      29/20421625     std::deque<bool, std::allocator<bool> >::_M_fill_initialize(bool const&) <cycle 1> [99]
                0.00    0.00    1471/3000        std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [135]
-----------------------------------------------
                0.00    0.00      29/29          std::operator+(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&, long) [48]
[49]     0.0    0.00    0.00      29         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [49]
                0.00    0.00      29/29          std::_Deque_base<bool, std::allocator<bool> >::_M_deallocate_map(bool**, unsigned long) [53]
                0.00    0.00      29/65          std::_Deque_base<bool, std::allocator<bool> >::~_Deque_base() [52]
                0.00    0.00      29/20421625     std::_Deque_iterator<bool, bool&, bool*>::_Deque_iterator(bool*, bool**) <cycle 1> [149]
-----------------------------------------------
                                                 <spontaneous>
[50]     0.0    0.00    0.00                 void std::__uninitialized_fill_a<bool*, bool, bool>(bool*, bool*, bool const&, std::allocator<bool>&) [50]
                0.00    0.00      87/20421625     std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) <cycle 1> [144]
                0.00    0.00      29/20421625     std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_initialize_map(unsigned long) <cycle 1> [113]
-----------------------------------------------
                0.00    0.00      18/18          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [34]
[51]     0.0    0.00    0.00      18         std::_Deque_base<bool, std::allocator<bool> >::_Deque_base(std::allocator<bool> const&, unsigned long) [51]
                0.00    0.00      54/20421625     void std::__uninitialized_default_a<std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::deque<int, std::allocator<int> > >(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::allocator<std::deque<int, std::allocator<int> > >&) <cycle 1> [154]
                0.00    0.00      18/37          void std::sort<std::_Deque_iterator<int, int&, int*> >(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>) [55]
-----------------------------------------------
                0.00    0.00      18/65          operator new(unsigned long, void*) [56]
                0.00    0.00      18/65          operator delete(void*, void*) [60]
                0.00    0.00      29/65          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [49]
[52]     0.0    0.00    0.00      65         std::_Deque_base<bool, std::allocator<bool> >::~_Deque_base() [52]
                0.00    0.00      65/20421625     std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator+=(long) <cycle 1> [109]
                0.00    0.00      18/18          std::_Deque_base<bool, std::allocator<bool> >::_Deque_impl::~_Deque_impl() [168]
-----------------------------------------------
                0.00    0.00      29/29          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [49]
[53]     0.0    0.00    0.00      29         std::_Deque_base<bool, std::allocator<bool> >::_M_deallocate_map(bool**, unsigned long) [53]
                0.00    0.00      58/20421625     std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) <cycle 1> [144]
                0.00    0.00    3000/9040        std::_Deque_base<bool, std::allocator<bool> >::_M_destroy_nodes(bool**, bool**) [119]
                0.00    0.00    3000/4507499     std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::~deque() [92]
-----------------------------------------------
                                                 <spontaneous>
[54]     0.0    0.00    0.00                 std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [54]
                0.00    0.00      18/20421625     void std::__sort_heap<std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, __gnu_cxx::__ops::_Iter_less_iter&) <cycle 1> [115]
                0.00    0.00      18/20421625     void std::_Destroy<std::_Deque_iterator<bool, bool&, bool*> >(std::_Deque_iterator<bool, bool&, bool*>, std::_Deque_iterator<bool, bool&, bool*>) <cycle 1> [150]
                0.00    0.00      15/20421625     __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) <cycle 1> [116]
                0.00    0.00       1/20421625     std::deque<bool, std::allocator<bool> >::_M_fill_initialize(bool const&) <cycle 1> [99]
-----------------------------------------------
                0.00    0.00       1/37          std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::deque() [68]
                0.00    0.00      18/37          std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_Deque_impl::_Deque_impl() [59]
                0.00    0.00      18/37          std::_Deque_base<bool, std::allocator<bool> >::_Deque_base(std::allocator<bool> const&, unsigned long) [51]
[55]     0.0    0.00    0.00      37         void std::sort<std::_Deque_iterator<int, int&, int*> >(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>) [55]
                0.00    0.00      36/20421625     std::deque<bool, std::allocator<bool> >::_S_check_init_len(unsigned long, std::allocator<bool> const&) <cycle 1> [165]
                0.00    0.00       1/2           void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [63]
-----------------------------------------------
                                                 <spontaneous>
[56]     0.0    0.00    0.00                 operator new(unsigned long, void*) [56]
                0.00    0.00      18/65          std::_Deque_base<bool, std::allocator<bool> >::~_Deque_base() [52]
                0.00    0.00      18/20421625     std::deque<bool, std::allocator<bool> >::_M_fill_initialize(bool const&) <cycle 1> [99]
-----------------------------------------------
                                                 <spontaneous>
[57]     0.0    0.00    0.00                 __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [57]
                0.00    0.00      33/20421625     std::deque<bool, std::allocator<bool> >::_M_fill_initialize(bool const&) <cycle 1> [99]
-----------------------------------------------
                                                 <spontaneous>
[58]     0.0    0.00    0.00                 __gnu_cxx::new_allocator<int*>::~new_allocator() [58]
