Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.01  640000/640000      std::_Bit_iterator::operator[](long) const [19]
-----------------------------------------------
                0.00    0.00   10000/610000      std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [37]
                0.00    0.01  300000/610000      Graph::addEdge(int, int) [7]
                0.00    0.01  300000/610000      Graph::addEdgeReverse(int, int) [6]
[5]     26.8    0.00    0.03  610000         std::deque<int, std::allocator<int> >::push_back(int const&) [5]
                0.01    0.02  609922/620000      void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [3]
                0.00    0.00      78/78          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [65]
-----------------------------------------------
                0.00    0.03  300000/300000      main [1]
[6]     23.9    0.00    0.03  300000         Graph::addEdgeReverse(int, int) [6]
                0.00    0.01  300000/610000      std::deque<int, std::allocator<int> >::push_back(int const&) [5]
                0.00    0.01  300000/620000      std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [8]
-----------------------------------------------
                0.00    0.03  300000/300000      main [1]
[7]     23.9    0.00    0.03  300000         Graph::addEdge(int, int) [7]
                0.00    0.01  300000/610000      std::deque<int, std::allocator<int> >::push_back(int const&) [5]
                0.00    0.01  300000/620000      std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [8]
-----------------------------------------------
                0.00    0.00   10000/620000      Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [9]
                0.00    0.00   10000/620000      Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [10]
                0.00    0.01  300000/620000      Graph::addEdge(int, int) [7]
                0.00    0.01  300000/620000      Graph::addEdgeReverse(int, int) [6]
[8]     22.0    0.01    0.01  620000         std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [8]
                0.00    0.01  620000/620000      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator[](long) const [17]
-----------------------------------------------
                                9999             Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [9]
                0.00    0.02       1/1           Graph::printSCCs() [2]
[9]     18.5    0.00    0.02       1+9999    Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [9]
                0.00    0.01  310000/640000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
                0.00    0.00  310000/620000      std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [22]
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [37]
                0.00    0.00   10000/620000      std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [8]
                0.00    0.00  300000/610000      std::_Deque_iterator<int, int&, int*>::operator*() const [104]
                0.00    0.00  300000/620000      std::_Bit_reference::operator bool() const [103]
                0.00    0.00  300000/600000      std::_Deque_iterator<int, int&, int*>::operator++() [105]
                0.00    0.00   10000/20000       std::_Bit_reference::operator=(bool) [152]
                0.00    0.00   10000/40001       std::deque<int, std::allocator<int> >::begin() [121]
                0.00    0.00   10000/50001       std::deque<int, std::allocator<int> >::end() [113]
                                9999             Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [9]
-----------------------------------------------
                                9999             Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [10]
                0.00    0.02       1/1           Graph::printSCCs() [2]
[10]    18.5    0.00    0.02       1+9999    Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [10]
                0.00    0.01  310000/640000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
                0.00    0.00  310000/620000      std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [22]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::push_back(int const&) [38]
                0.00    0.00   10000/620000      std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [8]
                0.00    0.00  300000/610000      std::_Deque_iterator<int, int&, int*>::operator*() const [104]
                0.00    0.00  300000/620000      std::_Bit_reference::operator bool() const [103]
                0.00    0.00  300000/600000      std::_Deque_iterator<int, int&, int*>::operator++() [105]
                0.00    0.00   10000/20000       std::_Bit_reference::operator=(bool) [152]
                0.00    0.00   10000/40001       std::deque<int, std::allocator<int> >::begin() [121]
                0.00    0.00   10000/50001       std::deque<int, std::allocator<int> >::end() [113]
                                9999             Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [10]
-----------------------------------------------
                0.00    0.00       1/640001      Graph::printSCCs() [2]
                0.02    0.00  640000/640001      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
[11]    18.2    0.02    0.00  640001         std::vector<bool, std::allocator<bool> >::begin() [11]
                0.00    0.00  640001/640002      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [95]
-----------------------------------------------
                0.02    0.00  620000/620000      void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [3]
[12]    18.2    0.02    0.00  620000         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [12]
                0.00    0.00  620000/1240093     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [93]
                0.00    0.00  620000/640000      operator new(unsigned long, void*) [101]
-----------------------------------------------
                0.00    0.00       4/2612799     std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_initialize_map(unsigned long) [75]
                0.00    0.00    3334/2612799     std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_deallocate_node(std::deque<int, std::allocator<int> >*) [60]
                0.00    0.00    3334/2612799     std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_allocate_node() [59]
                0.00    0.00    3334/2612799     std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_buffer_size() [61]
                0.00    0.00   20079/2612799     std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [47]
                0.00    0.00   20079/2612799     std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [48]
                0.00    0.00   40002/2612799     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [33]
                0.00    0.00   40322/2612799     std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [39]
                0.01    0.00 2482311/2612799     std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_S_buffer_size() [14]
[13]    13.6    0.01    0.00 2612799         std::__deque_buf_size(unsigned long) [13]
-----------------------------------------------
                0.00    0.00       4/2482311     std::operator-(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&) [82]
                0.00    0.00  622995/2482311     std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_M_set_node(std::deque<int, std::allocator<int> >**) [26]
                0.00    0.01 1859312/2482311     std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator+=(long) [15]
[14]    13.0    0.00    0.01 2482311         std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_S_buffer_size() [14]
                0.01    0.00 2482311/2612799     std::__deque_buf_size(unsigned long) [13]
-----------------------------------------------
                0.00    0.01  620002/620002      std::operator+(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&, long) [16]
[15]    12.9    0.00    0.01  620002         std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator+=(long) [15]
                0.00    0.01 1859312/2482311     std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_S_buffer_size() [14]
                0.00    0.00  619655/622995      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_M_set_node(std::deque<int, std::allocator<int> >**) [26]
-----------------------------------------------
                0.00    0.00       2/620002      std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_reserve_elements_at_back(unsigned long) [57]
                0.00    0.01  620000/620002      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator[](long) const [17]
[16]    12.9    0.00    0.01  620002         std::operator+(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&, long) [16]
                0.00    0.01  620002/620002      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator+=(long) [15]
                0.00    0.00  620002/620024      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_Deque_iterator(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&) [102]
-----------------------------------------------
                0.00    0.01  620000/620000      std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [8]
[17]    12.9    0.00    0.01  620000         std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator[](long) const [17]
                0.00    0.01  620000/620002      std::operator+(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&, long) [16]
                0.00    0.00  620000/640000      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator*() const [99]
-----------------------------------------------
                0.01    0.00  640000/640000      std::_Bit_iterator::operator[](long) const [19]
[18]     9.1    0.01    0.00  640000         std::_Bit_iterator::operator*() const [18]
                0.00    0.00  640000/640000      std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [100]
-----------------------------------------------
                0.00    0.01  640000/640000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
[19]     9.1    0.00    0.01  640000         std::_Bit_iterator::operator[](long) const [19]
                0.01    0.00  640000/640000      std::_Bit_iterator::operator*() const [18]
                0.00    0.00  640000/640001      std::operator+(std::_Bit_iterator const&, long) [98]
-----------------------------------------------
                0.00    0.00   10001/630001      std::deque<int, std::allocator<int> >::empty() const [41]
                0.01    0.00  620000/630001      std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [22]
[20]     9.1    0.01    0.00  630001         std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [20]
-----------------------------------------------
                                                 <spontaneous>
[21]     9.1    0.01    0.00                 _init [21]
-----------------------------------------------
                0.00    0.00  310000/620000      Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [9]
                0.00    0.00  310000/620000      Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [10]
[22]     8.9    0.00    0.01  620000         std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [22]
                0.01    0.00  620000/630001      std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [20]
-----------------------------------------------
                0.01    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [25]
[23]     4.5    0.01    0.00       1         std::__lg(long) [23]
-----------------------------------------------
                0.00    0.01       1/1           Graph::printSCCs() [2]
[24]     4.5    0.00    0.01       1         void std::sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [24]
                0.00    0.01       1/1           void std::__sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [25]
                0.00    0.00       1/1           __gnu_cxx::__ops::__iter_less_iter() [255]
-----------------------------------------------
                0.00    0.01       1/1           void std::sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [24]
[25]     4.5    0.00    0.01       1         void std::__sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [25]
                0.01    0.00       1/1           std::__lg(long) [23]
                0.00    0.00       1/20003       bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [141]
                0.00    0.00       1/3165        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [164]
                0.00    0.00       1/1           void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [286]
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [287]
-----------------------------------------------
                0.00    0.00       4/622995      std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_initialize_map(unsigned long) [75]
                0.00    0.00       4/622995      std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_reallocate_map(unsigned long, bool) [83]
                0.00    0.00    3332/622995      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator++() [64]
                0.00    0.00  619655/622995      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator+=(long) [15]
[26]     3.3    0.00    0.00  622995         std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_M_set_node(std::deque<int, std::allocator<int> >**) [26]
                0.00    0.00  622995/2482311     std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_S_buffer_size() [14]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[27]     0.6    0.00    0.00       1         Graph::Graph(int) [27]
                0.00    0.00       2/2           std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::resize(unsigned long) [28]
                0.00    0.00       2/2           std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::deque() [77]
-----------------------------------------------
                0.00    0.00       2/2           Graph::Graph(int) [27]
[28]     0.6    0.00    0.00       2         std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::resize(unsigned long) [28]
                0.00    0.00       2/2           std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) [29]
                0.00    0.00       2/4           std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::size() const [81]
-----------------------------------------------
                0.00    0.00       2/2           std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::resize(unsigned long) [28]
[29]     0.6    0.00    0.00       2         std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) [29]
                0.00    0.00       2/2           void std::__uninitialized_default_a<std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::deque<int, std::allocator<int> > >(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::allocator<std::deque<int, std::allocator<int> > >&) [32]
                0.00    0.00       2/2           std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_reserve_elements_at_back(unsigned long) [57]
                0.00    0.00       4/620024      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_Deque_iterator(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&) [102]
                0.00    0.00       2/3338        std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() [158]
-----------------------------------------------
                0.00    0.00       2/2           void std::__uninitialized_default<std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> >(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>) [31]
[30]     0.5    0.00    0.00       2         void std::__uninitialized_default_1<false>::__uninit_default<std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> >(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>) [30]
                0.00    0.00   20000/20000       void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [36]
                0.00    0.00   20000/20000       std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator++() [64]
                0.00    0.00   20002/20002       std::operator!=(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&) [147]
                0.00    0.00   20000/40000       std::deque<int, std::allocator<int> >* std::__addressof<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >&) [122]
                0.00    0.00   20000/640000      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::operator*() const [99]
                0.00    0.00       2/620024      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_Deque_iterator(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&) [102]
-----------------------------------------------
                0.00    0.00       2/2           void std::__uninitialized_default_a<std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::deque<int, std::allocator<int> > >(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::allocator<std::deque<int, std::allocator<int> > >&) [32]
[31]     0.5    0.00    0.00       2         void std::__uninitialized_default<std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> >(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>) [31]
                0.00    0.00       2/2           void std::__uninitialized_default_1<false>::__uninit_default<std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> >(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>) [30]
                0.00    0.00       4/620024      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_Deque_iterator(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&) [102]
-----------------------------------------------
                0.00    0.00       2/2           std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) [29]
[32]     0.5    0.00    0.00       2         void std::__uninitialized_default_a<std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::deque<int, std::allocator<int> > >(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::allocator<std::deque<int, std::allocator<int> > >&) [32]
                0.00    0.00       2/2           void std::__uninitialized_default<std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> >(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>) [31]
                0.00    0.00       4/620024      std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_Deque_iterator(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> const&) [102]
-----------------------------------------------
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_Deque_base() [34]
[33]     0.5    0.00    0.00   20001         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [33]
                0.00    0.00   40002/40244       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [40]
                0.00    0.00   40002/2612799     std::__deque_buf_size(unsigned long) [13]
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [49]
                0.00    0.00   20001/20024       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [133]
                0.00    0.00   20001/20005       std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [137]
-----------------------------------------------
                0.00    0.00   20001/20001       std::deque<int, std::allocator<int> >::deque() [35]
[34]     0.5    0.00    0.00   20001         std::_Deque_base<int, std::allocator<int> >::_Deque_base() [34]
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [33]
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [148]
-----------------------------------------------
                0.00    0.00       1/20001       std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [80]
                0.00    0.00   20000/20001       void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [36]
[35]     0.5    0.00    0.00   20001         std::deque<int, std::allocator<int> >::deque() [35]
                0.00    0.00   20001/20001       std::_Deque_base<int, std::allocator<int> >::_Deque_base() [34]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::__uninitialized_default_1<false>::__uninit_default<std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*> >(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>) [30]
[36]     0.5    0.00    0.00   20000         void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [36]
                0.00    0.00   20000/20001       std::deque<int, std::allocator<int> >::deque() [35]
                0.00    0.00   20000/640000      operator new(unsigned long, void*) [101]
-----------------------------------------------
                0.00    0.00   10000/10000       Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [9]
[37]     0.4    0.00    0.00   10000         std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [37]
                0.00    0.00   10000/610000      std::deque<int, std::allocator<int> >::push_back(int const&) [5]
-----------------------------------------------
